64.9252637028251,2018-09-13-11-47-29,23.5448363,87.3422748,2 WHEELER-1,0 m
66.58131553616143,2018-09-13-11-47-29,23.5448363,87.3422748,2 WHEELER-1,0 m
66.918927129689,2018-09-13-11-47-30,23.5448363,87.3422748,2 WHEELER-1,0 m
64.7977139288845,2018-09-13-11-47-30,23.5448363,87.3422748,2 WHEELER-1,0 m
66.37609865864076,2018-09-13-11-47-31,23.5448261,87.3422636,2 WHEELER-1,0 m
68.02398898930804,2018-09-13-11-47-31,23.5448261,87.3422636,2 WHEELER-1,0 m
78.17810444262214,2018-09-13-11-47-32,23.5448261,87.3422636,2 WHEELER-1,0 m
82.01960179597512,2018-09-13-11-47-32,23.5448261,87.3422636,2 WHEELER-1,0 m
77.63135641641766,2018-09-13-11-47-33,23.5448261,87.3422636,2 WHEELER-1,0 m
72.46725440679442,2018-09-13-11-47-33,23.5448261,87.3422636,2 WHEELER-1,0 m
66.39977351344355,2018-09-13-11-47-34,23.5448261,87.3422636,2 WHEELER-1,0 m
65.94258641895402,2018-09-13-11-47-34,23.5448261,87.3422636,2 WHEELER-1,0 m
66.49257511629456,2018-09-13-11-47-35,23.5448261,87.3422636,2 WHEELER-1,0 m
65.4559700819638,2018-09-13-11-47-36,23.5448261,87.3422636,2 WHEELER-1,0 m
66.28856480135677,2018-09-13-11-47-36,23.5448261,87.3422636,2 WHEELER-1,0 m
66.81830432700495,2018-09-13-11-47-37,23.5448261,87.3422636,2 WHEELER-1,0 m
64.5280622771529,2018-09-13-11-47-37,23.544821,87.3422608,2 WHEELER-1,0 m
65.64652805592927,2018-09-13-11-47-38,23.544821,87.3422608,2 WHEELER-1,0 m
66.52430378710784,2018-09-13-11-47-38,23.544821,87.3422608,2 WHEELER-1,0 m
66.54021396743775,2018-09-13-11-47-39,23.544821,87.3422608,2 WHEELER-1,0 m
67.29090280917275,2018-09-13-11-47-39,23.544821,87.3422608,2 WHEELER-1,0 m
67.00989409074849,2018-09-13-11-47-40,23.544821,87.3422608,2 WHEELER-1,0 m
65.42582382866694,2018-09-13-11-47-40,23.544821,87.3422608,2 WHEELER-1,0 m
65.32964378190505,2018-09-13-11-47-41,23.544821,87.3422608,2 WHEELER-1,0 m
65.75978846811762,2018-09-13-11-47-41,23.544821,87.3422608,2 WHEELER-1,0 m
65.36042973124137,2018-09-13-11-47-42,23.5448203,87.3422605,2 WHEELER-1,0 m
67.17933031306396,2018-09-13-11-47-43,23.5448203,87.3422605,2 WHEELER-1,0 m
66.54894036387232,2018-09-13-11-47-43,23.5448203,87.3422605,2 WHEELER-1,0 m
66.1687670780734,2018-09-13-11-47-44,23.5448203,87.3422605,2 WHEELER-1,0 m
71.82365004500751,2018-09-13-11-47-44,23.5448203,87.3422605,2 WHEELER-1,0 m
70.01302065224215,2018-09-13-11-47-45,23.5448203,87.3422605,2 WHEELER-1,0 m
67.25146318875174,2018-09-13-11-47-45,23.5448203,87.3422605,2 WHEELER-1,0 m
